/lat lon elevation nT sq cor-nT sat position-type time picket-x picket-y 
line  000000
-024.4948559 -070.1485220  002200  22851.15 99  000000.00 11 S 215725.0 * * 
-024.4948412 -070.1485210  002200  22855.71 99  000000.00 11 S 215726.0 * * 
-024.4948295 -070.1485226  002200  22852.63 99  000000.00 11 S 215727.0 * * 
-024.4948168 -070.1485235  002200  22849.29 99  000000.00 11 S 215728.0 * * 
-024.4948034 -070.1485242  002200  22849.56 99  000000.00 10 S 215729.0 * * 
-024.4947902 -070.1485242  002200  22844.57 99  000000.00 10 S 215730.0 * * 
-024.4947781 -070.1485229  002200  22846.38 99  000000.00 11 S 215731.0 * * 
-024.4947654 -070.1485220  002200  22848.86 99  000000.00 11 S 215732.0 * * 
-024.4947523 -070.1485219  002200  22852.05 99  000000.00 11 S 215733.0 * * 
-024.4947396 -070.1485206  002200  22851.58 99  000000.00 11 S 215734.0 * * 
-024.4947275 -070.1485207  002200  22850.95 99  000000.00 11 S 215735.0 * * 
-024.4947152 -070.1485196  002200  22850.52 99  000000.00 11 S 215736.0 * * 
-024.4947037 -070.1485184  002200  22845.58 99  000000.00 11 S 215737.0 * * 
-024.4946909 -070.1485181  002200  22844.33 99  000000.00 11 S 215738.0 * * 
-024.4946797 -070.1485178  002200  22845.51 99  000000.00 10 S 215739.0 * * 
-024.4946666 -070.1485159  002200  22847.41 99  000000.00 10 S 215740.0 * * 
-024.4946535 -070.1485159  002200  22847.33 99  000000.00 11 S 215741.0 * * 
-024.4946411 -070.1485165  002200  22847.14 99  000000.00 11 S 215742.0 * * 
-024.4946290 -070.1485177  002200  22844.57 99  000000.00 11 S 215743.0 * * 
-024.4946152 -070.1485174  002200  22844.83 99  000000.00 11 S 215744.0 * * 
-024.4946026 -070.1485179  002200  22844.36 99  000000.00 10 S 215745.0 * * 
-024.4945895 -070.1485182  002200  22841.07 99  000000.00 09 S 215746.0 * * 
-024.4945768 -070.1485174  002200  22844.30 99  000000.00 10 S 215747.0 * * 
-024.4945642 -070.1485184  002200  22844.92 99  000000.00 11 S 215748.0 * * 
-024.4945508 -070.1485178  002199  22845.88 99  000000.00 11 S 215749.0 * * 
-024.4945377 -070.1485165  002199  22845.02 99  000000.00 11 S 215750.0 * * 
-024.4945246 -070.1485163  002199  22840.59 99  000000.00 11 S 215751.0 * * 
-024.4945121 -070.1485161  002199  22839.18 99  000000.00 11 S 215752.0 * * 
-024.4945001 -070.1485149  002199  22836.08 99  000000.00 11 S 215753.0 * * 
-024.4944855 -070.1485145  002199  22832.40 99  000000.00 11 S 215754.0 * * 
-024.4944721 -070.1485152  002199  22833.87 99  000000.00 11 S 215755.0 * * 
-024.4944598 -070.1485151  002199  22833.94 99  000000.00 11 S 215756.0 * * 
-024.4944465 -070.1485158  002199  22832.24 99  000000.00 11 S 215757.0 * * 
-024.4944344 -070.1485161  002199  22830.65 99  000000.00 11 S 215758.0 * * 
-024.4944217 -070.1485161  002199  22825.58 99  000000.00 11 S 215759.0 * * 
-024.4944099 -070.1485149  002199  22827.65 99  000000.00 11 S 215800.0 * * 
-024.4943978 -070.1485146  002199  22825.40 99  000000.00 11 S 215801.0 * * 
-024.4943847 -070.1485157  002199  22825.31 99  000000.00 11 S 215802.0 * * 
-024.4943708 -070.1485156  002199  22820.77 99  000000.00 11 S 215803.0 * * 
-024.4943586 -070.1485156  002199  22816.58 99  000000.00 10 S 215804.0 * * 
-024.4943466 -070.1485156  002199  22825.55 99  000000.00 12 S 215805.0 * * 
-024.4943346 -070.1485157  002199  22835.86 99  000000.00 11 S 215806.0 * * 
-024.4943232 -070.1485161  002199  22837.56 99  000000.00 11 S 215807.0 * * 
-024.4943112 -070.1485170  002199  22832.77 99  000000.00 11 S 215808.0 * * 
-024.4942977 -070.1485180  002199  22836.52 99  000000.00 10 S 215809.0 * * 
-024.4942859 -070.1485183  002199  22832.97 99  000000.00 11 S 215810.0 * * 
-024.4942742 -070.1485187  002199  22831.26 99  000000.00 11 S 215811.0 * * 
-024.4942603 -070.1485171  002199  22831.15 99  000000.00 11 S 215812.0 * * 
-024.4942491 -070.1485166  002199  22842.25 99  000000.00 11 S 215813.0 * * 
-024.4942375 -070.1485160  002199  22841.46 99  000000.00 11 S 215814.0 * * 
-024.4942246 -070.1485168  002199  22838.90 99  000000.00 11 S 215815.0 * * 
-024.4942117 -070.1485185  002199  22839.97 99  000000.00 11 S 215816.0 * * 
-024.4941987 -070.1485197  002199  22840.66 99  000000.00 11 S 215817.0 * * 
-024.4941860 -070.1485199  002199  22846.46 99  000000.00 10 S 215818.0 * * 
-024.4941741 -070.1485206  002198  22843.19 99  000000.00 11 S 215819.0 * * 
-024.4941609 -070.1485236  002198  22848.52 99  000000.00 11 S 215820.0 * * 
-024.4941486 -070.1485226  002198  22836.54 99  000000.00 11 S 215821.0 * * 
-024.4941361 -070.1485255  002198  22828.75 99  000000.00 11 S 215822.0 * * 
-024.4941226 -070.1485267  002198  22833.80 99  000000.00 11 S 215823.0 * * 
-024.4941088 -070.1485278  002198  22839.93 99  000000.00 11 S 215824.0 * * 
-024.4940958 -070.1485274  002198  22832.68 99  000000.00 11 S 215825.0 * * 
-024.4940828 -070.1485279  002198  22835.20 99  000000.00 12 S 215826.0 * * 
-024.4940676 -070.1485296  002198  22835.30 99  000000.00 12 S 215827.0 * * 
-024.4940554 -070.1485286  002198  22829.82 99  000000.00 12 S 215828.0 * * 
-024.4940425 -070.1485290  002198  22823.87 99  000000.00 12 S 215829.0 * * 
-024.4940302 -070.1485281  002198  22824.19 99  000000.00 12 S 215830.0 * * 
-024.4940189 -070.1485264  002198  22824.83 98  000000.00 12 S 215831.0 * * 
-024.4940052 -070.1485259  002197  22831.68 99  000000.00 12 S 215832.0 * * 
-024.4939924 -070.1485258  002197  22832.68 99  000000.00 12 S 215833.0 * * 
-024.4939809 -070.1485266  002197  22835.32 99  000000.00 12 S 215834.0 * * 
-024.4939675 -070.1485275  002197  22842.53 99  000000.00 12 S 215835.0 * * 
-024.4939544 -070.1485290  002197  22840.94 99  000000.00 12 S 215836.0 * * 
-024.4939412 -070.1485275  002197  22825.85 99  000000.00 12 S 215837.0 * * 
-024.4939285 -070.1485260  002197  22822.31 99  000000.00 11 S 215838.0 * * 
-024.4939151 -070.1485290  002197  22825.40 99  000000.00 11 S 215839.0 * * 
-024.4939016 -070.1485271  002197  22823.45 99  000000.00 11 S 215840.0 * * 
-024.4938896 -070.1485268  002197  22817.14 99  000000.00 12 S 215841.0 * * 
-024.4938770 -070.1485275  002197  22817.87 99  000000.00 12 S 215842.0 * * 
-024.4938650 -070.1485257  002197  22817.60 99  000000.00 12 S 215843.0 * * 
-024.4938516 -070.1485266  002197  22817.15 99  000000.00 12 S 215844.0 * * 
-024.4938395 -070.1485256  002197  22817.86 99  000000.00 12 S 215845.0 * * 
-024.4938281 -070.1485251  002197  22805.10 99  000000.00 12 S 215846.0 * * 
-024.4938150 -070.1485232  002197  22798.47 99  000000.00 11 S 215847.0 * * 
-024.4938024 -070.1485208  002197  22795.73 99  000000.00 11 S 215848.0 * * 
-024.4937903 -070.1485191  002197  22792.58 99  000000.00 12 S 215849.0 * * 
-024.4937789 -070.1485189  002197  22792.80 99  000000.00 11 S 215850.0 * * 
-024.4937655 -070.1485180  002197  22795.76 99  000000.00 12 S 215851.0 * * 
-024.4937540 -070.1485174  002197  22798.65 99  000000.00 12 S 215852.0 * * 
-024.4937417 -070.1485167  002197  22799.61 99  000000.00 12 S 215853.0 * * 
-024.4937300 -070.1485156  002197  22799.60 99  000000.00 12 S 215854.0 * * 
-024.4937176 -070.1485158  002197  22801.29 99  000000.00 12 S 215855.0 * * 
-024.4937048 -070.1485154  002197  22804.10 99  000000.00 12 S 215856.0 * * 
-024.4936923 -070.1485139  002197  22805.41 99  000000.00 12 S 215857.0 * * 
-024.4936801 -070.1485115  002197  22807.21 99  000000.00 12 S 215858.0 * * 
-024.4936674 -070.1485094  002197  22808.19 99  000000.00 12 S 215859.0 * * 
-024.4936563 -070.1485086  002197  22811.77 99  000000.00 12 S 215900.0 * * 
-024.4936436 -070.1485075  002197  22812.61 99  000000.00 12 S 215901.0 * * 
-024.4936308 -070.1485073  002197  22814.97 99  000000.00 12 S 215902.0 * * 
-024.4936179 -070.1485060  002197  22816.94 99  000000.00 12 S 215903.0 * * 
-024.4936058 -070.1485047  002197  22817.59 99  000000.00 12 S 215904.0 * * 
-024.4935934 -070.1485046  002197  22817.25 99  000000.00 11 S 215905.0 * * 
-024.4935809 -070.1485026  002197  22819.41 99  000000.00 11 S 215906.0 * * 
-024.4935684 -070.1485016  002197  22821.82 99  000000.00 12 S 215907.0 * * 
-024.4935560 -070.1485009  002197  22817.85 99  000000.00 12 S 215908.0 * * 
-024.4935429 -070.1484979  002197  22822.65 99  000000.00 12 S 215909.0 * * 
-024.4935303 -070.1484974  002197  22822.49 99  000000.00 12 S 215910.0 * * 
-024.4935178 -070.1484947  002197  22818.34 99  000000.00 12 S 215911.0 * * 
-024.4935057 -070.1484917  002197  22822.06 99  000000.00 12 S 215912.0 * * 
-024.4934925 -070.1484905  002197  22816.05 99  000000.00 12 S 215913.0 * * 
-024.4934805 -070.1484888  002197  22816.76 99  000000.00 12 S 215914.0 * * 
-024.4934675 -070.1484899  002197  22813.52 99  000000.00 11 S 215915.0 * * 
-024.4934539 -070.1484893  002197  22809.97 99  000000.00 11 S 215916.0 * * 
-024.4934412 -070.1484896  002197  22810.71 99  000000.00 12 S 215917.0 * * 
-024.4934284 -070.1484895  002197  22817.19 99  000000.00 12 S 215918.0 * * 
-024.4934145 -070.1484888  002197  22820.17 99  000000.00 11 S 215919.0 * * 
-024.4934035 -070.1484891  002197  22817.56 99  000000.00 12 S 215920.0 * * 
-024.4933916 -070.1484896  002197  22814.24 99  000000.00 12 S 215921.0 * * 
-024.4933779 -070.1484885  002197  22816.14 99  000000.00 12 S 215922.0 * * 
-024.4933656 -070.1484877  002197  22812.69 99  000000.00 12 S 215923.0 * * 
-024.4933540 -070.1484870  002197  22808.41 99  000000.00 12 S 215924.0 * * 
-024.4933415 -070.1484875  002197  22807.83 99  000000.00 12 S 215925.0 * * 
-024.4933288 -070.1484889  002197  22807.25 99  000000.00 12 S 215926.0 * * 
-024.4933162 -070.1484895  002196  22811.11 99  000000.00 12 S 215927.0 * * 
-024.4933040 -070.1484903  002196  22811.39 99  000000.00 11 S 215928.0 * * 
-024.4932911 -070.1484902  002196  22815.64 99  000000.00 12 S 215929.0 * * 
-024.4932783 -070.1484893  002196  22817.47 99  000000.00 12 S 215930.0 * * 
-024.4932660 -070.1484906  002196  22815.14 99  000000.00 12 S 215931.0 * * 
-024.4932532 -070.1484912  002196  22816.07 99  000000.00 12 S 215932.0 * * 
-024.4932401 -070.1484903  002196  22816.51 99  000000.00 12 S 215933.0 * * 
-024.4932280 -070.1484909  002196  22814.82 99  000000.00 12 S 215934.0 * * 
-024.4932149 -070.1484908  002196  22811.45 99  000000.00 12 S 215935.0 * * 
-024.4932014 -070.1484904  002196  22808.59 99  000000.00 12 S 215936.0 * * 
-024.4931903 -070.1484902  002196  22805.90 99  000000.00 12 S 215937.0 * * 
-024.4931779 -070.1484887  002196  22812.33 99  000000.00 12 S 215938.0 * * 
-024.4931648 -070.1484899  002196  22819.69 99  000000.00 12 S 215939.0 * * 
-024.4931524 -070.1484901  002196  22826.49 99  000000.00 12 S 215940.0 * * 
-024.4931408 -070.1484905  002196  22827.15 99  000000.00 12 S 215941.0 * * 
-024.4931273 -070.1484909  002196  22821.33 99  000000.00 12 S 215942.0 * * 
-024.4931145 -070.1484917  002196  22813.13 99  000000.00 11 S 215943.0 * * 
-024.4931016 -070.1484903  002196  22807.57 99  000000.00 11 S 215944.0 * * 
-024.4930886 -070.1484892  002196  22808.43 99  000000.00 12 S 215945.0 * * 
-024.4930761 -070.1484883  002196  22805.54 99  000000.00 12 S 215946.0 * * 
-024.4930626 -070.1484873  002196  22809.28 99  000000.00 12 S 215947.0 * * 
-024.4930508 -070.1484870  002196  22805.21 99  000000.00 12 S 215948.0 * * 
-024.4930391 -070.1484884  002196  22801.47 99  000000.00 12 S 215949.0 * * 
-024.4930247 -070.1484878  002196  22803.10 99  000000.00 12 S 215950.0 * * 
-024.4930109 -070.1484879  002196  22803.62 99  000000.00 12 S 215951.0 * * 
-024.4929984 -070.1484887  002196  22804.51 99  000000.00 12 S 215952.0 * * 
-024.4929867 -070.1484886  002196  22804.29 99  000000.00 12 S 215953.0 * * 
-024.4929744 -070.1484875  002196  22805.77 99  000000.00 11 S 215954.0 * * 
-024.4929613 -070.1484873  002196  22808.71 99  000000.00 11 S 215955.0 * * 
-024.4929484 -070.1484886  002196  22813.27 99  000000.00 11 S 215956.0 * * 
-024.4929355 -070.1484905  002196  22815.13 99  000000.00 12 S 215957.0 * * 
-024.4929229 -070.1484910  002196  22817.58 99  000000.00 12 S 215958.0 * * 
-024.4929098 -070.1484917  002196  22815.77 99  000000.00 12 S 215959.0 * * 
-024.4928962 -070.1484914  002196  22814.28 99  000000.00 12 S 220000.0 * * 
-024.4928851 -070.1484900  002196  22807.73 99  000000.00 12 S 220001.0 * * 
-024.4928748 -070.1484910  002196  22804.96 99  000000.00 12 S 220002.0 * * 
-024.4928614 -070.1484894  002196  22804.33 99  000000.00 12 S 220003.0 * * 
-024.4928484 -070.1484883  002196  22804.32 99  000000.00 12 S 220004.0 * * 
-024.4928369 -070.1484868  002196  22804.86 99  000000.00 12 S 220005.0 * * 
-024.4928245 -070.1484864  002196  22799.88 99  000000.00 12 S 220006.0 * * 
-024.4928114 -070.1484880  002196  22799.30 99  000000.00 12 S 220007.0 * * 
-024.4927988 -070.1484876  002196  22799.14 99  000000.00 12 S 220008.0 * * 
-024.4927875 -070.1484875  002196  22799.30 99  000000.00 12 S 220009.0 * * 
-024.4927751 -070.1484867  002196  22801.37 99  000000.00 12 S 220010.0 * * 
-024.4927633 -070.1484875  002196  22802.31 99  000000.00 12 S 220011.0 * * 
-024.4927523 -070.1484889  002196  22802.62 99  000000.00 12 S 220012.0 * * 
-024.4927418 -070.1484894  002196  22801.32 99  000000.00 12 S 220013.0 * * 
-024.4927287 -070.1484895  002196  22803.41 99  000000.00 12 S 220014.0 * * 
-024.4927164 -070.1484883  002195  22802.19 99  000000.00 12 S 220015.0 * * 
-024.4927057 -070.1484880  002196  22804.98 99  000000.00 12 S 220016.0 * * 
-024.4926928 -070.1484867  002195  22805.56 99  000000.00 12 S 220017.0 * * 
-024.4926809 -070.1484855  002195  22805.06 99  000000.00 12 S 220018.0 * * 
-024.4926698 -070.1484844  002195  22802.00 99  000000.00 12 S 220019.0 * * 
-024.4926578 -070.1484843  002195  22801.06 99  000000.00 12 S 220020.0 * * 
-024.4926460 -070.1484836  002195  22799.89 99  000000.00 12 S 220021.0 * * 
-024.4926347 -070.1484823  002195  22795.65 99  000000.00 12 S 220022.0 * * 
-024.4926239 -070.1484822  002195  22795.98 99  000000.00 12 S 220023.0 * * 
-024.4926130 -070.1484818  002195  22793.04 99  000000.00 12 S 220024.0 * * 
-024.4926019 -070.1484832  002195  22791.09 99  000000.00 12 S 220025.0 * * 
-024.4925914 -070.1484833  002195  22792.11 99  000000.00 12 S 220026.0 * * 
-024.4925794 -070.1484845  002195  22793.29 99  000000.00 12 S 220027.0 * * 
-024.4925676 -070.1484835  002195  22793.56 99  000000.00 12 S 220028.0 * * 
-024.4925559 -070.1484839  002195  22794.71 99  000000.00 12 S 220029.0 * * 
-024.4925437 -070.1484834  002195  22795.27 99  000000.00 12 S 220030.0 * * 
-024.4925308 -070.1484815  002195  22792.74 99  000000.00 12 S 220031.0 * * 
-024.4925202 -070.1484809  002195  22795.48 99  000000.00 12 S 220032.0 * * 
-024.4925087 -070.1484796  002195  22793.99 99  000000.00 12 S 220033.0 * * 
-024.4924950 -070.1484790  002195  22795.88 99  000000.00 12 S 220034.0 * * 
-024.4924822 -070.1484778  002195  22798.11 99  000000.00 12 S 220035.0 * * 
-024.4924713 -070.1484753  002195  22802.65 99  000000.00 12 S 220036.0 * * 
-024.4924591 -070.1484747  002195  22802.68 99  000000.00 12 S 220037.0 * * 
-024.4924457 -070.1484741  002195  22804.70 99  000000.00 12 S 220038.0 * * 
-024.4924351 -070.1484738  002195  22809.13 99  000000.00 12 S 220039.0 * * 
-024.4924238 -070.1484730  002195  22806.45 99  000000.00 12 S 220040.0 * * 
-024.4924117 -070.1484718  002195  22806.79 99  000000.00 12 S 220041.0 * * 
-024.4924006 -070.1484726  002195  22806.27 99  000000.00 12 S 220042.0 * * 
-024.4923886 -070.1484729  002195  22805.99 99  000000.00 12 S 220043.0 * * 
-024.4923768 -070.1484731  002195  22804.80 99  000000.00 12 S 220044.0 * * 
-024.4923657 -070.1484722  002195  22807.81 99  000000.00 12 S 220045.0 * * 
-024.4923559 -070.1484694  002195  22805.17 98  000000.00 11 S 220046.0 * * 
-024.4923449 -070.1484682  002195  22801.33 99  000000.00 11 S 220047.0 * * 
-024.4923317 -070.1484674  002195  22805.03 99  000000.00 12 S 220048.0 * * 
-024.4923186 -070.1484672  002195  22803.42 99  000000.00 12 S 220049.0 * * 
-024.4923059 -070.1484677  002195  22803.27 99  000000.00 12 S 220050.0 * * 
-024.4922937 -070.1484688  002195  22804.75 99  000000.00 12 S 220051.0 * * 
-024.4922830 -070.1484704  002195  22804.04 99  000000.00 12 S 220052.0 * * 
-024.4922696 -070.1484698  002195  22804.95 99  000000.00 11 S 220053.0 * * 
-024.4922570 -070.1484704  002195  22803.90 99  000000.00 12 S 220054.0 * * 
-024.4922442 -070.1484694  002194  22802.59 99  000000.00 12 S 220055.0 * * 
-024.4922317 -070.1484675  002195  22802.59 99  000000.00 12 S 220056.0 * * 
-024.4922193 -070.1484665  002195  22799.32 99  000000.00 12 S 220057.0 * * 
-024.4922050 -070.1484652  002195  22799.08 99  000000.00 12 S 220058.0 * * 
-024.4921922 -070.1484651  002195  22795.69 99  000000.00 12 S 220059.0 * * 
-024.4921811 -070.1484641  002195  22792.71 99  000000.00 12 S 220100.0 * * 
-024.4921678 -070.1484635  002195  22786.91 99  000000.00 12 S 220101.0 * * 
-024.4921539 -070.1484634  002194  22782.03 99  000000.00 12 S 220102.0 * * 
-024.4921408 -070.1484624  002194  22780.37 99  000000.00 12 S 220103.0 * * 
-024.4921292 -070.1484608  002194  22779.00 99  000000.00 12 S 220104.0 * * 
-024.4921181 -070.1484609  002194  22777.01 99  000000.00 12 S 220105.0 * * 
-024.4921041 -070.1484608  002194  22779.81 99  000000.00 12 S 220106.0 * * 
-024.4920919 -070.1484596  002194  22784.92 99  000000.00 12 S 220107.0 * * 
-024.4920789 -070.1484582  002194  22792.04 99  000000.00 12 S 220108.0 * * 
-024.4920672 -070.1484573  002194  22795.69 99  000000.00 11 S 220109.0 * * 
-024.4920544 -070.1484574  002194  22797.49 99  000000.00 11 S 220110.0 * * 
-024.4920427 -070.1484572  002194  22796.36 99  000000.00 11 S 220111.0 * * 
-024.4920280 -070.1484550  002194  22797.08 99  000000.00 12 S 220112.0 * * 
-024.4920168 -070.1484523  002194  22794.58 99  000000.00 12 S 220113.0 * * 
-024.4920093 -070.1484493  002194  22793.25 99  000000.00 12 S 220114.0 * * 
-024.4920083 -070.1484523  002194  22794.26 99  000000.00 12 S 220115.0 * * 
-024.4920074 -070.1484508  002194  22796.90 99  000000.00 12 S 220116.0 * * 
-024.4920066 -070.1484515  002194  22792.82 99  000000.00 12 S 220117.0 * * 
-024.4920013 -070.1484494  002194  22793.53 99  000000.00 12 S 220118.0 * * 
-024.4919991 -070.1484494  002194  22796.15 99  000000.00 12 S 220119.0 * * 
-024.4919994 -070.1484451  002194  22792.34 98  000000.00 09 S 220120.0 * * 
-024.4919906 -070.1484426  002194  22790.75 99  000000.00 11 S 220121.0 * * 
-024.4919786 -070.1484429  002194  22795.36 99  000000.00 12 S 220122.0 * * 
-024.4919675 -070.1484446  002194  22794.80 99  000000.00 12 S 220123.0 * * 
-024.4919565 -070.1484473  002194  22792.87 99  000000.00 12 S 220124.0 * * 
-024.4919454 -070.1484476  002194  22792.00 99  000000.00 12 S 220125.0 * * 
-024.4919332 -070.1484464  002194  22790.64 99  000000.00 12 S 220126.0 * * 
-024.4919227 -070.1484465  002194  22788.35 99  000000.00 12 S 220127.0 * * 
-024.4919108 -070.1484461  002194  22787.98 99  000000.00 12 S 220128.0 * * 
-024.4918995 -070.1484447  002194  22787.00 99  000000.00 12 S 220129.0 * * 
-024.4918876 -070.1484454  002194  22786.34 99  000000.00 12 S 220130.0 * * 
-024.4918759 -070.1484453  002194  22781.39 99  000000.00 12 S 220131.0 * * 
-024.4918651 -070.1484466  002194  22776.51 99  000000.00 12 S 220132.0 * * 
-024.4918544 -070.1484464  002194  22769.15 99  000000.00 12 S 220133.0 * * 
-024.4918447 -070.1484476  002194  22765.62 99  000000.00 12 S 220134.0 * * 
-024.4918349 -070.1484474  002194  22764.40 99  000000.00 12 S 220135.0 * * 
-024.4918244 -070.1484481  002194  22765.20 99  000000.00 12 S 220136.0 * * 
-024.4918120 -070.1484460  002194  22763.32 99  000000.00 11 S 220137.0 * * 
-024.4918002 -070.1484441  002194  22768.97 99  000000.00 11 S 220138.0 * * 
-024.4917893 -070.1484401  002194  22775.88 99  000000.00 11 S 220139.0 * * 
-024.4917787 -070.1484407  002194  22786.83 99  000000.00 12 S 220140.0 * * 
-024.4917658 -070.1484426  002194  22792.98 99  000000.00 12 S 220141.0 * * 
-024.4917530 -070.1484450  002194  22798.57 99  000000.00 12 S 220142.0 * * 
-024.4917409 -070.1484466  002194  22803.68 99  000000.00 12 S 220143.0 * * 
-024.4917300 -070.1484475  002194  22806.27 99  000000.00 12 S 220144.0 * * 
-024.4917164 -070.1484457  002194  22810.96 99  000000.00 12 S 220145.0 * * 
-024.4917030 -070.1484423  002194  22810.39 99  000000.00 12 S 220146.0 * * 
-024.4916927 -070.1484389  002194  22808.54 99  000000.00 12 S 220147.0 * * 
-024.4916822 -070.1484350  002194  22804.17 97  000000.00 12 S 220148.0 * * 
-024.4916707 -070.1484312  002194  22803.40 98  000000.00 12 S 220149.0 * * 
-024.4916574 -070.1484301  002194  22796.94 99  000000.00 12 S 220150.0 * * 
-024.4916474 -070.1484310  002194  22790.73 99  000000.00 12 S 220151.0 * * 
-024.4916352 -070.1484312  002194  22788.67 99  000000.00 12 S 220152.0 * * 
-024.4916243 -070.1484303  002194  22789.25 99  000000.00 12 S 220153.0 * * 
-024.4916125 -070.1484297  002194  22792.85 99  000000.00 12 S 220154.0 * * 
-024.4916009 -070.1484316  002194  22795.07 99  000000.00 12 S 220155.0 * * 
-024.4915905 -070.1484326  002194  22794.81 99  000000.00 12 S 220156.0 * * 
-024.4915784 -070.1484345  002194  22793.08 99  000000.00 12 S 220157.0 * * 
-024.4915660 -070.1484361  002194  22792.91 99  000000.00 12 S 220158.0 * * 
-024.4915546 -070.1484377  002194  22789.49 99  000000.00 11 S 220159.0 * * 
-024.4915422 -070.1484382  002194  22791.79 99  000000.00 12 S 220200.0 * * 
-024.4915294 -070.1484399  002194  22791.94 99  000000.00 12 S 220201.0 * * 
-024.4915169 -070.1484410  002194  22793.92 99  000000.00 12 S 220202.0 * * 
-024.4915067 -070.1484411  002194  22791.38 99  000000.00 12 S 220203.0 * * 
-024.4914953 -070.1484413  002194  22791.89 99  000000.00 12 S 220204.0 * * 
-024.4914819 -070.1484425  002194  22785.32 99  000000.00 12 S 220205.0 * * 
-024.4914702 -070.1484444  002194  22786.64 99  000000.00 12 S 220206.0 * * 
-024.4914576 -070.1484461  002194  22784.81 99  000000.00 12 S 220207.0 * * 
-024.4914451 -070.1484476  002194  22786.34 99  000000.00 12 S 220208.0 * * 
-024.4914353 -070.1484493  002194  22783.88 99  000000.00 12 S 220209.0 * * 
-024.4914240 -070.1484512  002194  22780.67 99  000000.00 12 S 220210.0 * * 
-024.4914113 -070.1484531  002194  22779.21 99  000000.00 12 S 220211.0 * * 
-024.4913992 -070.1484561  002194  22778.25 99  000000.00 12 S 220212.0 * * 
-024.4913880 -070.1484559  002194  22779.99 99  000000.00 12 S 220213.0 * * 
-024.4913752 -070.1484561  002194  22778.14 99  000000.00 12 S 220214.0 * * 
-024.4913627 -070.1484588  002194  22779.09 99  000000.00 12 S 220215.0 * * 
-024.4913513 -070.1484615  002194  22776.60 99  000000.00 12 S 220216.0 * * 
-024.4913408 -070.1484629  002194  22776.96 99  000000.00 12 S 220217.0 * * 
-024.4913272 -070.1484633  002194  22777.81 99  000000.00 12 S 220218.0 * * 
-024.4913149 -070.1484635  002194  22779.40 99  000000.00 12 S 220219.0 * * 
-024.4913031 -070.1484640  002194  22779.12 99  000000.00 12 S 220220.0 * * 
-024.4912914 -070.1484645  002194  22773.00 99  000000.00 12 S 220221.0 * * 
-024.4912784 -070.1484656  002194  22761.14 99  000000.00 12 S 220222.0 * * 
-024.4912659 -070.1484673  002194  22739.50 99  000000.00 12 S 220223.0 * * 
-024.4912539 -070.1484666  002194  22744.38 99  000000.00 12 S 220224.0 * * 
-024.4912411 -070.1484684  002194  22769.47 99  000000.00 12 S 220225.0 * * 
-024.4912315 -070.1484667  002194  22790.72 99  000000.00 12 S 220226.0 * * 
-024.4912207 -070.1484679  002194  22802.37 99  000000.00 12 S 220227.0 * * 
-024.4912082 -070.1484699  002194  22803.98 99  000000.00 12 S 220228.0 * * 
-024.4911957 -070.1484728  002194  22804.47 99  000000.00 12 S 220229.0 * * 
-024.4911843 -070.1484745  002194  22795.38 99  000000.00 12 S 220230.0 * * 
-024.4911713 -070.1484751  002194  22791.86 99  000000.00 11 S 220231.0 * * 
-024.4911584 -070.1484759  002193  22785.61 99  000000.00 11 S 220232.0 * * 
-024.4911460 -070.1484745  002193  22781.40 99  000000.00 12 S 220233.0 * * 
-024.4911339 -070.1484747  002194  22778.70 99  000000.00 12 S 220234.0 * * 
-024.4911213 -070.1484744  002193  22784.63 99  000000.00 11 S 220235.0 * * 
-024.4911083 -070.1484748  002193  22787.88 99  000000.00 11 S 220236.0 * * 
-024.4910963 -070.1484757  002193  22788.79 99  000000.00 11 S 220237.0 * * 
-024.4910835 -070.1484771  002193  22788.03 99  000000.00 11 S 220238.0 * * 
-024.4910698 -070.1484786  002193  22795.16 99  000000.00 11 S 220239.0 * * 
-024.4910574 -070.1484788  002193  22797.11 99  000000.00 11 S 220240.0 * * 
-024.4910448 -070.1484799  002193  22797.18 99  000000.00 12 S 220241.0 * * 
-024.4910311 -070.1484798  002193  22800.15 99  000000.00 11 S 220242.0 * * 
-024.4910197 -070.1484790  002193  22801.80 99  000000.00 11 S 220243.0 * * 
-024.4910088 -070.1484786  002193  22796.61 98  000000.00 11 S 220244.0 * * 
-024.4909962 -070.1484797  002193  22796.08 99  000000.00 11 S 220245.0 * * 
-024.4909840 -070.1484807  002193  22794.47 99  000000.00 11 S 220246.0 * * 
-024.4909722 -070.1484804  002193  22799.80 99  000000.00 11 S 220247.0 * * 
-024.4909598 -070.1484796  002193  22800.82 99  000000.00 11 S 220248.0 * * 
-024.4909474 -070.1484799  002193  22799.70 99  000000.00 11 S 220249.0 * * 
-024.4909355 -070.1484813  002193  22801.29 99  000000.00 12 S 220250.0 * * 
-024.4909231 -070.1484833  002193  22798.88 99  000000.00 12 S 220251.0 * * 
-024.4909112 -070.1484858  002193  22799.06 99  000000.00 12 S 220252.0 * * 
-024.4908992 -070.1484875  002193  22799.77 99  000000.00 12 S 220253.0 * * 
-024.4908867 -070.1484892  002193  22801.97 99  000000.00 12 S 220254.0 * * 
-024.4908739 -070.1484903  002193  22805.02 99  000000.00 12 S 220255.0 * * 
-024.4908630 -070.1484914  002193  22804.73 99  000000.00 12 S 220256.0 * * 
